Date ,Index Identifier,Yields 
2014-12-03,S&P 500  Financials  Bond Index,0.0257
2014-12-04,S&P 500  Financials  Bond Index,0.0255
2014-12-05,S&P 500  Financials  Bond Index,0.0262
2014-12-08,S&P 500  Financials  Bond Index,0.0259
2014-12-09,S&P 500  Financials  Bond Index,0.0257
2014-12-10,S&P 500  Financials  Bond Index,0.0254
2014-12-11,S&P 500  Financials  Bond Index,0.0256
2014-12-12,S&P 500  Financials  Bond Index,0.0251
2014-12-15,S&P 500  Financials  Bond Index,0.0255
2014-12-16,S&P 500  Financials  Bond Index,0.0255
2014-12-17,S&P 500  Financials  Bond Index,0.0263
2014-12-18,S&P 500  Financials  Bond Index,0.0264
2014-12-19,S&P 500  Financials  Bond Index,0.0262
2014-12-22,S&P 500  Financials  Bond Index,0.0261
2014-12-23,S&P 500  Financials  Bond Index,0.0267
2014-12-24,S&P 500  Financials  Bond Index,0.0266
2014-12-25,S&P 500  Financials  Bond Index,0.0267
2014-12-26,S&P 500  Financials  Bond Index,0.0266
2014-12-29,S&P 500  Financials  Bond Index,0.0263
2014-12-30,S&P 500  Financials  Bond Index,0.0261
2014-12-31,S&P 500  Financials  Bond Index,0.0259
2015-01-01,S&P 500  Financials  Bond Index,0.0262
2015-01-02,S&P 500  Financials  Bond Index,0.0259
2015-01-05,S&P 500  Financials  Bond Index,0.0255
2015-01-06,S&P 500  Financials  Bond Index,0.0251
2015-01-07,S&P 500  Financials  Bond Index,0.025
2015-01-08,S&P 500  Financials  Bond Index,0.0253
2015-01-09,S&P 500  Financials  Bond Index,0.0249
2015-01-12,S&P 500  Financials  Bond Index,0.0245
2015-01-13,S&P 500  Financials  Bond Index,0.0244
2015-01-14,S&P 500  Financials  Bond Index,0.0242
2015-01-15,S&P 500  Financials  Bond Index,0.0238
2015-01-16,S&P 500  Financials  Bond Index,0.0244
2015-01-19,S&P 500  Financials  Bond Index,0.0239
2015-01-20,S&P 500  Financials  Bond Index,0.0244
2015-01-21,S&P 500  Financials  Bond Index,0.0247
2015-01-22,S&P 500  Financials  Bond Index,0.0248
2015-01-23,S&P 500  Financials  Bond Index,0.0243
2015-01-26,S&P 500  Financials  Bond Index,0.0244
2015-01-27,S&P 500  Financials  Bond Index,0.0243
2015-01-28,S&P 500  Financials  Bond Index,0.0236
2015-01-29,S&P 500  Financials  Bond Index,0.0238
2015-01-30,S&P 500  Financials  Bond Index,0.0233
2015-02-02,S&P 500  Financials  Bond Index,0.0235
2015-02-03,S&P 500  Financials  Bond Index,0.0241
2015-02-04,S&P 500  Financials  Bond Index,0.0241
2015-02-05,S&P 500  Financials  Bond Index,0.0241
2015-02-06,S&P 500  Financials  Bond Index,0.025
2015-02-09,S&P 500  Financials  Bond Index,0.025
2015-02-10,S&P 500  Financials  Bond Index,0.0253
2015-02-11,S&P 500  Financials  Bond Index,0.0252
2015-02-12,S&P 500  Financials  Bond Index,0.0251
2015-02-13,S&P 500  Financials  Bond Index,0.0252
2015-02-16,S&P 500  Financials  Bond Index,0.0254
2015-02-17,S&P 500  Financials  Bond Index,0.0259
2015-02-18,S&P 500  Financials  Bond Index,0.025
2015-02-19,S&P 500  Financials  Bond Index,0.0253
2015-02-20,S&P 500  Financials  Bond Index,0.0255
2015-02-23,S&P 500  Financials  Bond Index,0.0249
2015-02-24,S&P 500  Financials  Bond Index,0.0243
2015-02-25,S&P 500  Financials  Bond Index,0.0243
2015-02-26,S&P 500  Financials  Bond Index,0.0247
2015-02-27,S&P 500  Financials  Bond Index,0.0246
2015-03-02,S&P 500  Financials  Bond Index,0.0253
2015-03-03,S&P 500  Financials  Bond Index,0.0255
2015-03-04,S&P 500  Financials  Bond Index,0.0254
2015-03-05,S&P 500  Financials  Bond Index,0.0252
2015-03-06,S&P 500  Financials  Bond Index,0.0262
2015-03-09,S&P 500  Financials  Bond Index,0.0259
2015-03-10,S&P 500  Financials  Bond Index,0.0256
2015-03-11,S&P 500  Financials  Bond Index,0.0256
2015-03-12,S&P 500  Financials  Bond Index,0.0254
2015-03-13,S&P 500  Financials  Bond Index,0.0255
2015-03-16,S&P 500  Financials  Bond Index,0.0256
2015-03-17,S&P 500  Financials  Bond Index,0.0256
2015-03-18,S&P 500  Financials  Bond Index,0.0246
2015-03-19,S&P 500  Financials  Bond Index,0.0249
2015-03-20,S&P 500  Financials  Bond Index,0.0246
2015-03-23,S&P 500  Financials  Bond Index,0.0245
2015-03-24,S&P 500  Financials  Bond Index,0.0243
2015-03-25,S&P 500  Financials  Bond Index,0.0246
2015-03-26,S&P 500  Financials  Bond Index,0.0252
2015-03-27,S&P 500  Financials  Bond Index,0.0246
2015-03-30,S&P 500  Financials  Bond Index,0.0247
2015-03-31,S&P 500  Financials  Bond Index,0.0243
2015-04-01,S&P 500  Financials  Bond Index,0.0241
2015-04-02,S&P 500  Financials  Bond Index,0.0243
2015-04-03,S&P 500  Financials  Bond Index,0.0236
2015-04-06,S&P 500  Financials  Bond Index,0.0241
2015-04-07,S&P 500  Financials  Bond Index,0.024
2015-04-08,S&P 500  Financials  Bond Index,0.024
2015-04-09,S&P 500  Financials  Bond Index,0.0245
2015-04-10,S&P 500  Financials  Bond Index,0.0244
2015-04-13,S&P 500  Financials  Bond Index,0.0243
2015-04-14,S&P 500  Financials  Bond Index,0.0241
2015-04-15,S&P 500  Financials  Bond Index,0.024
2015-04-16,S&P 500  Financials  Bond Index,0.0238
2015-04-17,S&P 500  Financials  Bond Index,0.0238
2015-04-20,S&P 500  Financials  Bond Index,0.0241
2015-04-21,S&P 500  Financials  Bond Index,0.0242
2015-04-22,S&P 500  Financials  Bond Index,0.0245
2015-04-23,S&P 500  Financials  Bond Index,0.0243
2015-04-24,S&P 500  Financials  Bond Index,0.024
2015-04-27,S&P 500  Financials  Bond Index,0.0242
2015-04-28,S&P 500  Financials  Bond Index,0.0245
2015-04-29,S&P 500  Financials  Bond Index,0.0249
2015-04-30,S&P 500  Financials  Bond Index,0.025
2015-05-01,S&P 500  Financials  Bond Index,0.0257
2015-05-04,S&P 500  Financials  Bond Index,0.0256
2015-05-05,S&P 500  Financials  Bond Index,0.026
2015-05-06,S&P 500  Financials  Bond Index,0.0263
2015-05-07,S&P 500  Financials  Bond Index,0.026
2015-05-08,S&P 500  Financials  Bond Index,0.0256
2015-05-11,S&P 500  Financials  Bond Index,0.0264
2015-05-12,S&P 500  Financials  Bond Index,0.0262
2015-05-13,S&P 500  Financials  Bond Index,0.0262
2015-05-14,S&P 500  Financials  Bond Index,0.0258
2015-05-15,S&P 500  Financials  Bond Index,0.0252
2015-05-18,S&P 500  Financials  Bond Index,0.0259
2015-05-19,S&P 500  Financials  Bond Index,0.0262
2015-05-20,S&P 500  Financials  Bond Index,0.0261
2015-05-21,S&P 500  Financials  Bond Index,0.0258
2015-05-22,S&P 500  Financials  Bond Index,0.0262
2015-05-25,S&P 500  Financials  Bond Index,0.0261
2015-05-26,S&P 500  Financials  Bond Index,0.0257
2015-05-27,S&P 500  Financials  Bond Index,0.0259
2015-05-28,S&P 500  Financials  Bond Index,0.0258
2015-05-29,S&P 500  Financials  Bond Index,0.0255
2015-06-01,S&P 500  Financials  Bond Index,0.0266
2015-06-02,S&P 500  Financials  Bond Index,0.0272
2015-06-03,S&P 500  Financials  Bond Index,0.0277
2015-06-04,S&P 500  Financials  Bond Index,0.0273
2015-06-05,S&P 500  Financials  Bond Index,0.028
2015-06-08,S&P 500  Financials  Bond Index,0.0278
2015-06-09,S&P 500  Financials  Bond Index,0.0281
2015-06-10,S&P 500  Financials  Bond Index,0.029
2015-06-11,S&P 500  Financials  Bond Index,0.0284
2015-06-12,S&P 500  Financials  Bond Index,0.0286
2015-06-15,S&P 500  Financials  Bond Index,0.0284
2015-06-16,S&P 500  Financials  Bond Index,0.0282
2015-06-17,S&P 500  Financials  Bond Index,0.0282
2015-06-18,S&P 500  Financials  Bond Index,0.0283
2015-06-19,S&P 500  Financials  Bond Index,0.0278
2015-06-22,S&P 500  Financials  Bond Index,0.0286
2015-06-23,S&P 500  Financials  Bond Index,0.0291
2015-06-24,S&P 500  Financials  Bond Index,0.0285
2015-06-25,S&P 500  Financials  Bond Index,0.0287
2015-06-26,S&P 500  Financials  Bond Index,0.0292
2015-06-29,S&P 500  Financials  Bond Index,0.0283
2015-06-30,S&P 500  Financials  Bond Index,0.0284
2015-07-01,S&P 500  Financials  Bond Index,0.0287
2015-07-02,S&P 500  Financials  Bond Index,0.0283
2015-07-06,S&P 500  Financials  Bond Index,0.0275
2015-07-07,S&P 500  Financials  Bond Index,0.0274
2015-07-08,S&P 500  Financials  Bond Index,0.0272
2015-07-09,S&P 500  Financials  Bond Index,0.0278
2015-07-10,S&P 500  Financials  Bond Index,0.0287
2015-07-13,S&P 500  Financials  Bond Index,0.0287
2015-07-14,S&P 500  Financials  Bond Index,0.0286
2015-07-15,S&P 500  Financials  Bond Index,0.0283
2015-07-16,S&P 500  Financials  Bond Index,0.0284
2015-07-17,S&P 500  Financials  Bond Index,0.0285
2015-07-20,S&P 500  Financials  Bond Index,0.0288
2015-07-21,S&P 500  Financials  Bond Index,0.0285
2015-07-22,S&P 500  Financials  Bond Index,0.0285
2015-07-23,S&P 500  Financials  Bond Index,0.0282
2015-07-24,S&P 500  Financials  Bond Index,0.0282
2015-07-27,S&P 500  Financials  Bond Index,0.0279
2015-07-28,S&P 500  Financials  Bond Index,0.0281
2015-07-29,S&P 500  Financials  Bond Index,0.0283
2015-07-30,S&P 500  Financials  Bond Index,0.0283
2015-07-31,S&P 500  Financials  Bond Index,0.0278
2015-08-03,S&P 500  Financials  Bond Index,0.0277
2015-08-04,S&P 500  Financials  Bond Index,0.0283
2015-08-05,S&P 500  Financials  Bond Index,0.0287
2015-08-06,S&P 500  Financials  Bond Index,0.0284
2015-08-07,S&P 500  Financials  Bond Index,0.0281
2015-08-10,S&P 500  Financials  Bond Index,0.0286
2015-08-11,S&P 500  Financials  Bond Index,0.0279
2015-08-12,S&P 500  Financials  Bond Index,0.028
2015-08-13,S&P 500  Financials  Bond Index,0.0285
2015-08-14,S&P 500  Financials  Bond Index,0.0287
2015-08-17,S&P 500  Financials  Bond Index,0.0283
2015-08-18,S&P 500  Financials  Bond Index,0.0286
2015-08-19,S&P 500  Financials  Bond Index,0.028
2015-08-20,S&P 500  Financials  Bond Index,0.028
2015-08-21,S&P 500  Financials  Bond Index,0.0277
2015-08-24,S&P 500  Financials  Bond Index,0.0274
2015-08-25,S&P 500  Financials  Bond Index,0.0285
2015-08-26,S&P 500  Financials  Bond Index,0.0285
2015-08-27,S&P 500  Financials  Bond Index,0.0284
2015-08-28,S&P 500  Financials  Bond Index,0.0289
2015-08-31,S&P 500  Financials  Bond Index,0.029
2015-09-01,S&P 500  Financials  Bond Index,0.0288
2015-09-02,S&P 500  Financials  Bond Index,0.0289
2015-09-03,S&P 500  Financials  Bond Index,0.0286
2015-09-04,S&P 500  Financials  Bond Index,0.0283
2015-09-08,S&P 500  Financials  Bond Index,0.0288
2015-09-09,S&P 500  Financials  Bond Index,0.0287
2015-09-10,S&P 500  Financials  Bond Index,0.0288
2015-09-11,S&P 500  Financials  Bond Index,0.0285
2015-09-14,S&P 500  Financials  Bond Index,0.0286
2015-09-15,S&P 500  Financials  Bond Index,0.0294
2015-09-16,S&P 500  Financials  Bond Index,0.0295
2015-09-17,S&P 500  Financials  Bond Index,0.0285
2015-09-18,S&P 500  Financials  Bond Index,0.0279
2015-09-21,S&P 500  Financials  Bond Index,0.0286
2015-09-22,S&P 500  Financials  Bond Index,0.028
2015-09-23,S&P 500  Financials  Bond Index,0.0282
2015-09-24,S&P 500  Financials  Bond Index,0.028
2015-09-25,S&P 500  Financials  Bond Index,0.0284
2015-09-28,S&P 500  Financials  Bond Index,0.0279
2015-09-29,S&P 500  Financials  Bond Index,0.0277
2015-09-30,S&P 500  Financials  Bond Index,0.0279
2015-10-01,S&P 500  Financials  Bond Index,0.0282
2015-10-02,S&P 500  Financials  Bond Index,0.0276
2015-10-05,S&P 500  Financials  Bond Index,0.028
2015-10-06,S&P 500  Financials  Bond Index,0.0277
2015-10-07,S&P 500  Financials  Bond Index,0.0279
2015-10-08,S&P 500  Financials  Bond Index,0.0281
2015-10-09,S&P 500  Financials  Bond Index,0.028
2015-10-13,S&P 500  Financials  Bond Index,0.0277
2015-10-14,S&P 500  Financials  Bond Index,0.0271
2015-10-15,S&P 500  Financials  Bond Index,0.0274
2015-10-16,S&P 500  Financials  Bond Index,0.0275
2015-10-19,S&P 500  Financials  Bond Index,0.0275
2015-10-20,S&P 500  Financials  Bond Index,0.0277
2015-10-21,S&P 500  Financials  Bond Index,0.0273
2015-10-22,S&P 500  Financials  Bond Index,0.0272
2015-10-23,S&P 500  Financials  Bond Index,0.0275
2015-10-26,S&P 500  Financials  Bond Index,0.0272
2015-10-27,S&P 500  Financials  Bond Index,0.027
2015-10-28,S&P 500  Financials  Bond Index,0.0276
2015-10-29,S&P 500  Financials  Bond Index,0.0281
2015-10-30,S&P 500  Financials  Bond Index,0.0279
2015-11-02,S&P 500  Financials  Bond Index,0.0283
2015-11-03,S&P 500  Financials  Bond Index,0.0286
2015-11-04,S&P 500  Financials  Bond Index,0.0287
2015-11-05,S&P 500  Financials  Bond Index,0.0287
2015-11-06,S&P 500  Financials  Bond Index,0.0294
2015-11-09,S&P 500  Financials  Bond Index,0.0293
2015-11-10,S&P 500  Financials  Bond Index,0.029
2015-11-12,S&P 500  Financials  Bond Index,0.0291
2015-11-13,S&P 500  Financials  Bond Index,0.0287
2015-11-16,S&P 500  Financials  Bond Index,0.0286
2015-11-17,S&P 500  Financials  Bond Index,0.0284
2015-11-18,S&P 500  Financials  Bond Index,0.0285
2015-11-19,S&P 500  Financials  Bond Index,0.0284
2015-11-20,S&P 500  Financials  Bond Index,0.0286
2015-11-23,S&P 500  Financials  Bond Index,0.0285
2015-11-24,S&P 500  Financials  Bond Index,0.0285
2015-11-25,S&P 500  Financials  Bond Index,0.0284
2015-11-27,S&P 500  Financials  Bond Index,0.0284
2015-11-30,S&P 500  Financials  Bond Index,0.0284
2015-12-01,S&P 500  Financials  Bond Index,0.0281
2015-12-02,S&P 500  Financials  Bond Index,0.0284
2015-12-03,S&P 500  Financials  Bond Index,0.0295
2015-12-04,S&P 500  Financials  Bond Index,0.0291
2015-12-07,S&P 500  Financials  Bond Index,0.0288
2015-12-08,S&P 500  Financials  Bond Index,0.0291
2015-12-09,S&P 500  Financials  Bond Index,0.0289
2015-12-10,S&P 500  Financials  Bond Index,0.0294
2015-12-11,S&P 500  Financials  Bond Index,0.0286
2015-12-14,S&P 500  Financials  Bond Index,0.0299
2015-12-15,S&P 500  Financials  Bond Index,0.0302
2015-12-16,S&P 500  Financials  Bond Index,0.0304
2015-12-17,S&P 500  Financials  Bond Index,0.03
2015-12-18,S&P 500  Financials  Bond Index,0.0297
2015-12-21,S&P 500  Financials  Bond Index,0.0296
2015-12-22,S&P 500  Financials  Bond Index,0.0299
2015-12-23,S&P 500  Financials  Bond Index,0.03
2015-12-24,S&P 500  Financials  Bond Index,0.0299
2015-12-28,S&P 500  Financials  Bond Index,0.0298
2015-12-29,S&P 500  Financials  Bond Index,0.0304
2015-12-30,S&P 500  Financials  Bond Index,0.0302
2015-12-31,S&P 500  Financials  Bond Index,0.0299
2016-01-04,S&P 500  Financials  Bond Index,0.0301
2016-01-05,S&P 500  Financials  Bond Index,0.0302
2016-01-06,S&P 500  Financials  Bond Index,0.0297
2016-01-07,S&P 500  Financials  Bond Index,0.0295
2016-01-08,S&P 500  Financials  Bond Index,0.0294
2016-01-11,S&P 500  Financials  Bond Index,0.0295
2016-01-12,S&P 500  Financials  Bond Index,0.0292
2016-01-13,S&P 500  Financials  Bond Index,0.0292
2016-01-14,S&P 500  Financials  Bond Index,0.0294
2016-01-15,S&P 500  Financials  Bond Index,0.0292
2016-01-19,S&P 500  Financials  Bond Index,0.0295
2016-01-20,S&P 500  Financials  Bond Index,0.0294
2016-01-21,S&P 500  Financials  Bond Index,0.0296
2016-01-22,S&P 500  Financials  Bond Index,0.0299
2016-01-25,S&P 500  Financials  Bond Index,0.0299
2016-01-26,S&P 500  Financials  Bond Index,0.0298
2016-01-27,S&P 500  Financials  Bond Index,0.0299
2016-01-28,S&P 500  Financials  Bond Index,0.0298
2016-01-29,S&P 500  Financials  Bond Index,0.0294
2016-02-01,S&P 500  Financials  Bond Index,0.03
2016-02-02,S&P 500  Financials  Bond Index,0.0293
2016-02-03,S&P 500  Financials  Bond Index,0.0295
2016-02-04,S&P 500  Financials  Bond Index,0.0295
2016-02-05,S&P 500  Financials  Bond Index,0.0296
2016-02-08,S&P 500  Financials  Bond Index,0.0292
2016-02-09,S&P 500  Financials  Bond Index,0.0298
2016-02-10,S&P 500  Financials  Bond Index,0.0297
2016-02-11,S&P 500  Financials  Bond Index,0.0297
2016-02-12,S&P 500  Financials  Bond Index,0.0304
2016-02-16,S&P 500  Financials  Bond Index,0.0305
2016-02-17,S&P 500  Financials  Bond Index,0.0307
2016-02-18,S&P 500  Financials  Bond Index,0.03
2016-02-19,S&P 500  Financials  Bond Index,0.0301
2016-02-22,S&P 500  Financials  Bond Index,0.0301
2016-02-23,S&P 500  Financials  Bond Index,0.0299
2016-02-24,S&P 500  Financials  Bond Index,0.0299
2016-02-25,S&P 500  Financials  Bond Index,0.0295
2016-02-26,S&P 500  Financials  Bond Index,0.0301
2016-02-29,S&P 500  Financials  Bond Index,0.0298
2016-03-01,S&P 500  Financials  Bond Index,0.0307
2016-03-02,S&P 500  Financials  Bond Index,0.0306
2016-03-03,S&P 500  Financials  Bond Index,0.0304
2016-03-04,S&P 500  Financials  Bond Index,0.0307
2016-03-07,S&P 500  Financials  Bond Index,0.0308
2016-03-08,S&P 500  Financials  Bond Index,0.0302
2016-03-09,S&P 500  Financials  Bond Index,0.0306
2016-03-10,S&P 500  Financials  Bond Index,0.0306
2016-03-11,S&P 500  Financials  Bond Index,0.0307
2016-03-14,S&P 500  Financials  Bond Index,0.0303
2016-03-15,S&P 500  Financials  Bond Index,0.0302
2016-03-16,S&P 500  Financials  Bond Index,0.0296
2016-03-17,S&P 500  Financials  Bond Index,0.0292
2016-03-18,S&P 500  Financials  Bond Index,0.0288
2016-03-21,S&P 500  Financials  Bond Index,0.0291
2016-03-22,S&P 500  Financials  Bond Index,0.0291
2016-03-23,S&P 500  Financials  Bond Index,0.0286
2016-03-24,S&P 500  Financials  Bond Index,0.0288
2016-03-28,S&P 500  Financials  Bond Index,0.0286
2016-03-29,S&P 500  Financials  Bond Index,0.028
2016-03-30,S&P 500  Financials  Bond Index,0.0279
2016-03-31,S&P 500  Financials  Bond Index,0.0275
2016-04-01,S&P 500  Financials  Bond Index,0.0276
2016-04-04,S&P 500  Financials  Bond Index,0.0274
2016-04-05,S&P 500  Financials  Bond Index,0.027
2016-04-06,S&P 500  Financials  Bond Index,0.0272
2016-04-07,S&P 500  Financials  Bond Index,0.0268
2016-04-08,S&P 500  Financials  Bond Index,0.027
2016-04-11,S&P 500  Financials  Bond Index,0.027
2016-04-12,S&P 500  Financials  Bond Index,0.0274
2016-04-13,S&P 500  Financials  Bond Index,0.0272
2016-04-14,S&P 500  Financials  Bond Index,0.0273
2016-04-15,S&P 500  Financials  Bond Index,0.0269
2016-04-18,S&P 500  Financials  Bond Index,0.0271
2016-04-19,S&P 500  Financials  Bond Index,0.0271
2016-04-20,S&P 500  Financials  Bond Index,0.0275
2016-04-21,S&P 500  Financials  Bond Index,0.0274
2016-04-22,S&P 500  Financials  Bond Index,0.0275
2016-04-25,S&P 500  Financials  Bond Index,0.0275
2016-04-26,S&P 500  Financials  Bond Index,0.0276
2016-04-27,S&P 500  Financials  Bond Index,0.0271
2016-04-28,S&P 500  Financials  Bond Index,0.0271
2016-04-29,S&P 500  Financials  Bond Index,0.0265
2016-05-02,S&P 500  Financials  Bond Index,0.0269
2016-05-03,S&P 500  Financials  Bond Index,0.0264
2016-05-04,S&P 500  Financials  Bond Index,0.0263
2016-05-05,S&P 500  Financials  Bond Index,0.026
2016-05-06,S&P 500  Financials  Bond Index,0.0263
2016-05-09,S&P 500  Financials  Bond Index,0.026
2016-05-10,S&P 500  Financials  Bond Index,0.0261
2016-05-11,S&P 500  Financials  Bond Index,0.026
2016-05-12,S&P 500  Financials  Bond Index,0.0263
2016-05-13,S&P 500  Financials  Bond Index,0.026
2016-05-16,S&P 500  Financials  Bond Index,0.0265
2016-05-17,S&P 500  Financials  Bond Index,0.0266
2016-05-18,S&P 500  Financials  Bond Index,0.0276
2016-05-19,S&P 500  Financials  Bond Index,0.0273
2016-05-20,S&P 500  Financials  Bond Index,0.0273
2016-05-23,S&P 500  Financials  Bond Index,0.0274
2016-05-24,S&P 500  Financials  Bond Index,0.0274
2016-05-25,S&P 500  Financials  Bond Index,0.0274
2016-05-26,S&P 500  Financials  Bond Index,0.0268
2016-05-27,S&P 500  Financials  Bond Index,0.0269
2016-05-31,S&P 500  Financials  Bond Index,0.0269
2016-06-01,S&P 500  Financials  Bond Index,0.0273
2016-06-02,S&P 500  Financials  Bond Index,0.027
2016-06-03,S&P 500  Financials  Bond Index,0.026
2016-06-06,S&P 500  Financials  Bond Index,0.0262
